episode_id,return,cost,peak_load
735,-4230.340355,23.573679,32.985000
736,-4300.570278,23.743262,33.194300
737,-4255.054851,10.710017,32.747600
738,-4256.440530,35.296825,44.249000
739,-3976.168957,21.077408,32.700000
740,-4075.350542,31.438635,34.018000
741,-3922.815066,23.791437,32.937300
742,-4114.883585,28.463723,37.766758
743,-3985.981682,25.434961,27.986600
744,-4344.006530,18.531980,35.919100
745,-3620.259210,15.461403,33.812400
746,-4003.400061,24.090490,31.700000
747,-4163.447233,18.844777,33.012100
748,-4373.394481,27.801650,33.477000
749,-4340.999568,32.000186,34.506000
750,-3887.615658,22.904215,32.755300
751,-3915.930486,13.404842,34.242700
752,-3921.285354,12.791014,35.241500
753,-3793.457795,37.686172,37.309300
754,-3727.120627,24.558497,34.648400
755,-4095.751237,28.084153,41.408300
756,-4401.041582,23.336901,30.262900
757,-4045.996932,29.736961,35.771758
758,-4018.787148,26.499313,31.227100
759,-4214.610865,17.794470,37.250700
760,-3950.891524,26.147858,32.700000
761,-4295.704785,26.697099,33.457700
762,-4074.663751,24.077147,33.374200
763,-3882.774916,28.823929,32.114000
764,-3758.274697,26.127768,30.880100
765,-4301.617812,19.650931,41.591200
766,-4010.099342,8.197655,32.347800
767,-3819.279713,21.558916,32.700000
768,-4111.913812,42.984511,39.077700
769,-3562.063864,23.926788,31.082700
770,-3836.052110,29.251070,28.981000
771,-3977.652079,29.968637,32.212700
772,-3432.361282,29.937260,29.099000
773,-3729.367783,23.679355,37.234200
774,-3740.645841,24.937989,27.500000
775,-4090.189201,21.516614,31.670200
776,-3595.421100,31.734255,31.282100
777,-4037.126814,22.188100,31.201000
778,-3879.793269,28.365826,31.444500
779,-3775.606626,29.736317,31.541300
780,-3502.027058,10.900700,32.634000
781,-3516.151537,22.328426,29.700000
782,-4002.842294,17.941674,31.241100
783,-3970.142133,44.368704,31.598500
784,-4203.731159,21.390847,31.785000
785,-4044.980037,28.831220,30.467000
786,-3821.246117,18.425722,34.305300
787,-3748.312258,26.740199,32.216800
788,-4024.847956,23.586049,29.700000
789,-3803.477045,19.140407,36.363000
790,-3542.769093,29.443932,39.369100
791,-3759.056330,26.807576,31.774000
792,-4241.066875,21.456285,30.436000
793,-4182.969123,28.570017,32.279400
794,-3320.221711,26.553759,35.784900
795,-4097.265932,20.105122,30.700000
796,-4029.811075,21.825616,34.382200
797,-3692.089987,25.000566,27.860900
798,-4448.363688,20.955399,31.453000
799,-3771.644038,19.901949,33.131900
800,-4122.770207,29.620020,35.121700
801,-3853.548662,14.687610,39.596800
802,-3689.233114,22.033294,33.200000
803,-3950.285851,26.542491,33.291300
804,-4241.631402,24.713505,30.216400
805,-3987.032015,27.614639,31.330000
806,-4174.166576,22.709714,35.771500
807,-4010.252877,13.668756,33.255600
808,-4034.179179,29.579813,30.793400
809,-3653.391465,24.642673,30.700000
810,-4002.055972,20.072854,35.944700
811,-4111.645772,23.393923,34.337500
812,-4361.914911,21.928727,29.917358
813,-3671.738506,41.799309,38.687200
814,-4314.992231,9.833400,28.606600
815,-4094.481293,25.092172,34.042000
816,-3670.767295,22.210207,33.500000
817,-3935.189794,26.702855,32.628500
818,-3872.422006,25.137277,29.417000
819,-4305.502488,26.926724,31.432000
820,-3963.311026,24.114357,31.345700
821,-3959.321998,26.170488,31.278000
822,-4119.546731,7.338910,31.507400
823,-4293.954306,23.211121,31.000000
824,-3650.920462,27.239534,33.929200
825,-3831.088716,22.208444,30.856800
826,-4521.422450,24.494285,32.710000
827,-4136.145580,24.447457,31.627700
828,-3896.979834,37.951308,39.406100
829,-3860.923086,8.668988,31.260900
830,-3744.522232,23.099103,31.863158
831,-4139.706864,18.130699,31.803700
832,-4339.469952,23.521226,30.956800
833,-4030.054145,38.740537,32.845000
834,-4345.155281,27.088301,36.073300
835,-4480.572793,12.414120,32.059500
836,-3971.059981,24.499040,31.196000
837,-3557.981889,24.745531,34.000000
838,-3968.549904,27.014791,31.719700
839,-3934.216812,31.911226,30.080200
840,-5008.441446,24.103707,25.985000
841,-4348.880300,21.810406,28.694300
842,-4085.439848,12.276377,35.081400
843,-3270.194497,34.112430,44.749000
844,-3741.393519,21.123029,32.200000
845,-3872.762604,31.416055,34.659700
846,-3974.026754,25.223390,32.937300
847,-4147.605113,27.617210,36.022600
848,-4704.161754,23.736243,26.986600
849,-3997.003841,19.858107,45.383000
850,-3914.126876,14.897829,31.812400
851,-3958.641511,21.836720,32.200000
852,-4237.639728,15.341931,31.012100
853,-4614.044862,26.639903,33.177000
854,-4451.880759,31.798929,30.306000
855,-4168.532772,18.775879,30.255300
856,-3930.409257,11.421943,32.742700
857,-3353.877566,9.262099,35.121300
858,-3689.150933,32.211758,38.262750
859,-4168.560717,20.841118,33.648400
860,-4359.037298,28.464648,33.908300
861,-4643.713414,19.909154,33.720000
862,-4202.864283,27.426491,34.538358
863,-4032.159858,25.451328,27.533500
864,-3646.674856,16.312876,37.186100
865,-4131.878804,22.266346,31.700000
866,-3855.021542,27.310127,32.050600
867,-4191.889344,20.751963,38.674200
868,-3958.383446,26.835576,36.914000
869,-4288.999986,26.566059,33.680100
870,-4527.530120,16.845404,38.591200
871,-3772.305472,6.667648,33.337200
872,-4161.204321,19.373943,31.700000
873,-3990.889916,40.463948,39.077700
874,-4399.608737,19.684174,33.082700
875,-4495.586484,27.814537,34.281000
876,-4239.701866,28.290554,29.912700
877,-3563.096007,30.792964,34.923708
878,-3864.035474,20.565548,30.944500
879,-4035.410726,21.446690,29.700000
880,-4241.746722,21.037874,34.970200
881,-4507.099317,26.390707,31.145258
882,-3977.825033,21.092743,34.501000
883,-4378.440674,26.256412,34.744500
884,-4312.486010,27.941145,26.465000
885,-3979.381568,8.269548,32.243758
886,-3827.623746,18.628512,28.200000
887,-3832.560294,18.524128,34.241100
888,-3511.280368,43.377743,40.100950
889,-4048.198605,24.537678,36.285000
890,-4290.858006,26.648383,28.967000
891,-4121.839643,18.400232,36.433600
892,-3774.247185,25.174520,36.501358
893,-4176.987927,20.322998,30.000000
894,-4092.462351,15.879068,33.663000
895,-4177.520559,24.849809,42.669100
896,-4210.723018,26.156254,34.074000
897,-4500.399900,19.431100,29.826000
898,-3787.827653,28.300859,34.579400
899,-4019.575404,26.264855,41.784900
900,-4202.536452,16.682672,34.200000
901,-4039.853344,21.426332,32.882200
902,-4482.026977,22.062046,35.977700
903,-4276.150386,21.997175,33.453000
904,-4223.232017,20.974858,31.731900
905,-4165.737908,27.516562,37.921700
906,-4024.488779,13.015939,36.796800
907,-3939.547485,21.600092,32.500000
908,-4156.945453,23.437091,31.791300
909,-4119.291474,23.729572,32.065000
910,-4653.156813,22.297256,28.433450
911,-4640.385299,22.050691,31.771500
912,-4070.224191,12.730502,29.969800
913,-3143.409221,32.332136,30.793400
914,-3664.312768,21.860842,29.700000
915,-3624.852694,18.664306,30.944700
916,-4074.521345,19.782154,34.337500
917,-3812.330972,23.425714,33.554200
918,-3756.786807,39.908249,38.687200
919,-3709.845149,10.317945,29.909300
920,-3615.563654,27.362759,29.661600
921,-3649.753333,23.352347,30.200000
922,-3951.871052,27.786270,30.421400
923,-4130.212464,24.125046,30.153700
924,-4247.990312,23.503230,31.432000
925,-3895.918569,23.290963,30.345700
926,-4050.043152,24.003179,30.278000
927,-3158.437879,8.225787,33.536400
928,-3695.989308,23.457005,33.000000
929,-3817.993240,28.615911,30.150400
930,-4134.194822,19.426776,33.156800
931,-4421.102612,23.231186,35.010000
932,-4030.899891,24.771491,33.927700
933,-3758.113619,34.906079,38.768600
934,-3627.395370,7.054336,31.898400
935,-3427.603985,21.783318,29.700000
936,-4008.517495,18.191004,32.103700
937,-3782.091413,25.411862,33.256800
938,-3991.300625,37.162894,35.145000
939,-4074.783578,27.366371,34.933600
940,-3780.401189,12.391540,34.359500
941,-3062.969923,27.082055,30.196000
942,-3601.008696,23.815671,29.700000
943,-3889.751794,25.603878,30.719700
944,-4327.046234,28.837881,31.152200
945,-4005.392756,21.036456,27.485000
946,-4159.602261,20.430816,28.793800
947,-4169.147868,8.427802,30.081400
948,-3379.987346,31.182729,46.249000
949,-3813.950341,18.960745,32.500000
950,-3779.327386,27.722359,33.518000
951,-3980.561546,20.761274,32.820950
952,-3715.594704,29.355621,35.917177
953,-4022.136554,23.042467,29.811400
954,-3754.254958,19.184080,34.105000
955,-3565.817914,12.863111,30.100200
956,-3451.398178,22.302823,31.200000
957,-4181.401664,15.637172,27.453200
958,-3895.951166,27.160784,26.395600
959,-3922.584547,30.355475,33.306000
960,-4017.379648,18.633277,26.455300
961,-3923.359362,8.013476,27.496700
962,-3871.381180,7.816522,26.741500
963,-3581.735507,32.913291,31.262750
964,-3938.283723,19.057643,26.848400
965,-4481.699342,26.582125,33.219700
966,-4051.270137,19.182199,28.520000
967,-4078.517373,26.732119,34.833800
968,-3269.190323,26.027589,30.566900
969,-3036.988054,14.552349,37.315458
970,-3604.040781,22.112223,31.500000
971,-4422.534434,24.439112,26.756200
972,-4432.260998,18.238239,28.710500
973,-3974.511023,26.543912,27.614000
974,-4152.386402,27.341519,33.996200
975,-3564.908660,16.402543,34.996500
976,-3399.525382,6.406905,29.285958
977,-3622.727150,19.038887,29.700000
978,-3566.918632,40.056739,33.577700
979,-4023.395510,20.614338,27.582700
980,-4170.469608,28.119367,28.781000
981,-4246.120402,28.751434,34.262800
982,-4073.163997,28.322368,32.614000
983,-3596.401028,23.413595,30.764200
984,-3554.033898,23.229979,27.363158
985,-4033.860019,18.609310,32.060800
986,-4322.852671,27.686779,29.717750
987,-4149.193574,20.405633,28.201000
988,-3933.598938,27.591713,27.944500
989,-3440.485424,28.641067,28.465000
990,-3454.444535,8.247994,30.866900
991,-3541.077955,21.086097,31.499200
992,-3657.109930,16.970399,31.241100
993,-3420.184462,42.069920,32.584800
994,-3716.297586,21.233829,33.785000
995,-3687.077908,28.615296,31.002200
996,-3819.492966,16.629260,39.515500
997,-3567.778863,23.997847,40.861800
998,-3252.442024,21.095309,33.500000
999,-3965.662028,14.992941,33.480500
1000,-4119.832730,23.980371,36.869100
1001,-3977.604032,24.528025,31.784500
1002,-4258.348675,17.757558,30.583200
1003,-3543.548624,28.854674,39.891810
1004,-3534.205015,27.651318,34.784900
1005,-3768.701794,18.037202,29.700000
1006,-3938.839843,19.756636,30.208200
1007,-3715.187430,24.595810,31.068600
1008,-3956.384023,21.525790,28.925600
1009,-3924.295225,18.416210,32.431900
1010,-3746.347728,27.243598,33.701800
1011,-3642.167566,10.603749,35.496800
1012,-4065.740898,20.686870,31.500000
1013,-3637.608353,24.913691,34.625600
1014,-3762.224549,22.158527,33.346100
1015,-4278.696393,23.075274,33.933450
1016,-3892.238997,24.339776,31.298316
1017,-3865.547220,9.231591,27.651258
1018,-3701.652296,30.070153,29.055658
1019,-3709.305244,22.682757,28.000000
1020,-3591.277697,17.368361,28.538958
1021,-4170.046920,20.386296,30.446200
1022,-3705.158360,22.216257,30.650500
1023,-2996.988350,43.648914,34.387200
1024,-3699.913303,8.909134,33.836000
1025,-3554.780324,26.225330,33.232900
1026,-3390.244708,24.091633,29.300000
1027,-3629.507688,27.359661,31.029700
1028,-3889.843443,23.897806,31.349200
1029,-4040.580518,24.350192,33.078800
1030,-4108.696445,22.158718,30.393300
1031,-3894.403348,23.947794,33.578000
1032,-3288.835407,5.752389,28.236400
1033,-3446.079350,22.852340,29.700000
1034,-3473.597222,28.276281,35.850600
1035,-3428.623024,17.927103,32.558600
1036,-3618.559393,21.887756,35.076600
1037,-3939.548085,22.033415,33.906500
1038,-3079.496504,38.464135,33.671758
1039,-3721.881018,6.591785,34.486300
1040,-3862.525317,22.804564,33.000000
1041,-3830.252220,15.146788,34.315700
1042,-3912.861556,24.023862,33.330200
1043,-4027.295625,35.191715,31.345000
1044,-3505.509715,27.837574,36.853358
1045,-3589.447361,10.417233,34.246616
1046,-3542.456966,23.325938,31.115800
1047,-3848.630110,22.482117,30.200000
1048,-3496.019402,25.788881,31.519700
1049,-4118.393886,26.888190,32.246100
1050,-3979.862639,19.151389,31.792400
1051,-4004.684924,19.568445,33.494300
1052,-3669.807534,9.607626,34.047600
1053,-3044.949998,33.422506,44.549000
1054,-3274.649761,18.421790,31.400000
1055,-3978.725032,27.701532,31.407700
1056,-3809.061419,20.414707,32.737300
1057,-3831.871843,27.569306,38.966758
1058,-4210.670192,23.310668,32.243400
1059,-4008.216128,16.452564,39.705000
1060,-3728.938387,10.571685,29.578700
1061,-3522.396631,19.324767,34.000000
1062,-3780.198148,15.633794,31.767300
1063,-3847.990147,28.254831,30.477000
1064,-3637.524245,30.517405,33.420200
1065,-4040.290634,19.382637,30.706600
1066,-3635.341881,10.003767,33.542700
1067,-3753.962953,8.762159,33.821300
1068,-3325.352260,33.128495,34.762750
1069,-3769.720461,19.119113,28.448400
1070,-3562.550298,26.016257,34.208300
1071,-3872.543290,19.736350,35.074600
1072,-3469.072173,26.617167,35.415108
1073,-3796.626226,22.768391,35.527100
1074,-3530.155573,14.447507,37.386100
1075,-3603.285654,21.126686,29.700000
1076,-3845.342070,26.528889,33.757700
1077,-3754.142423,20.524618,33.674200
1078,-3821.065379,28.195095,33.914000
1079,-3546.800128,27.506625,35.680100
1080,-3972.290080,15.799886,37.591200
1081,-3603.219132,6.818082,33.927400
1082,-3778.527123,21.725154,30.200000
1083,-3868.668660,37.962154,36.252500
1084,-3790.547115,20.616926,27.882700
1085,-3967.536501,28.483073,33.516600
1086,-3709.940583,29.116583,37.862800
1087,-3349.311538,28.538834,38.214000
1088,-3312.350400,24.798701,31.964200
1089,-3564.290615,22.665685,35.000000
1090,-3572.209118,16.948523,34.474500
1091,-3419.914050,28.084972,33.569000
1092,-3874.302638,19.967263,33.501000
1093,-3748.120848,26.714087,33.244500
1094,-3565.066171,30.283687,31.335100
1095,-3747.165282,5.961623,37.279300
1096,-3361.464422,21.157242,30.199200
1097,-3723.784175,16.029814,31.900000
1098,-3881.163551,38.764423,35.100950
1099,-3784.724247,24.256705,36.285000
1100,-3623.424287,27.463045,31.703100
1101,-3868.653560,16.075167,38.015500
1102,-3470.528204,27.398001,42.061800
1103,-3597.877324,22.331639,29.700000
1104,-3674.655926,15.909642,31.980500
1105,-3839.993454,24.393144,42.169100
1106,-3891.177127,23.949135,34.874000
1107,-3799.560701,18.637027,31.583200
1108,-3812.809693,28.748016,31.078100
1109,-3586.515794,26.865280,34.784900
1110,-3454.606449,16.967045,31.500000
1111,-3612.237069,20.863679,30.708200
1112,-4068.304840,23.073096,31.568600
1113,-3989.038788,21.180382,29.926900
1114,-3880.659836,19.611120,31.074100
1115,-3831.723755,27.988816,29.701800
1116,-3482.365594,11.504486,39.796800
1117,-3726.948392,21.423662,30.200000
1118,-3522.101080,23.622788,31.042800
1119,-3905.107964,21.210980,30.846100
1120,-4064.638359,22.958478,34.933450
1121,-3977.812465,24.131280,32.454100
1122,-3906.068889,11.386727,30.812600
1123,-3386.464435,27.622879,31.850100
1124,-3610.354944,20.577806,29.500000
1125,-3678.206868,14.641626,31.067000
1126,-3653.298963,21.854454,32.946200
1127,-3801.542609,22.126388,32.150500
1128,-3893.011048,39.858350,35.187200
1129,-3888.004323,10.470610,34.536000
1130,-3528.519365,27.177942,31.042000
1131,-3555.953280,22.348652,29.700000
1132,-3844.545164,25.412345,30.529700
1133,-3561.872415,25.102752,30.849200
1134,-3719.566919,26.464405,35.067416
1135,-2955.799379,24.701840,30.893300
1136,-3924.532035,25.959381,30.073300
1137,-3789.895263,4.807735,27.693900
1138,-3457.082485,22.145685,34.000000
1139,-3766.747740,29.512675,36.350600
1140,-3603.150632,17.565191,30.558600
1141,-3863.109427,22.606411,33.076600
1142,-4055.032380,20.996675,28.205600
1143,-3688.826202,36.746595,36.196700
1144,-3880.878811,3.748511,33.398400
1145,-3517.464321,22.615794,31.700000
1146,-3541.164986,15.779414,34.228416
1147,-3872.681912,22.641614,30.830200
1148,-3957.274989,36.635341,31.845000
1149,-3982.265878,25.096317,37.533600
1150,-3745.193692,11.717186,29.031200
1151,-3625.456247,22.382646,30.196000
1152,-3948.700895,24.511927,33.000000
1153,-3651.407811,24.321858,33.209900
1154,-3770.612367,28.286638,31.571400
1155,-3682.530709,19.935332,31.292400
1156,-4065.816716,20.921614,29.666300
1157,-3778.141953,7.926564,31.443000
1158,-3243.167444,32.645995,36.249000
1159,-3606.771359,18.324185,29.700000
1160,-3960.285610,29.430338,38.207700
1161,-3621.778612,22.752944,29.904000
1162,-3853.054463,28.102530,39.625200
1163,-4016.782758,23.313088,31.043400
1164,-4073.718731,15.284936,34.783000
1165,-3568.917040,12.789874,30.812400
1166,-3718.651034,20.523387,34.500000
1167,-3703.056956,13.376273,28.267300
1168,-3994.216668,26.573155,31.277000
1169,-3966.683879,28.607017,29.306000
1170,-3754.361820,17.891111,32.706600
1171,-3498.325500,9.519929,35.096700
1172,-3473.944260,6.309953,28.629858
1173,-3626.440278,32.307346,34.128900
1174,-3679.008851,18.990739,30.333058
1175,-3994.373409,23.137779,30.719700
1176,-3513.462271,19.829533,33.520000
1177,-3971.820895,26.200626,39.933800
1178,-3279.123344,23.004025,31.166900
1179,-3508.471291,11.277642,38.686100
1180,-3628.640680,20.250198,31.000000
1181,-3797.779873,27.700419,29.050600
1182,-3740.530671,20.267180,34.152358
1183,-4218.944865,27.164743,30.402000
1184,-3613.880844,27.354538,32.051200
1185,-3850.709264,14.336725,36.091200
1186,-3778.224235,4.811046,37.149116
1187,-3571.848796,18.533681,29.700000
1188,-3661.599670,36.903490,37.452500
1189,-3492.703478,21.191399,31.945000
1190,-3918.771641,27.384830,29.281000
1191,-3631.138579,28.892111,38.362800
1192,-3373.003288,29.786927,43.214000
1193,-3540.361620,21.607798,29.944500
1194,-4031.698675,23.204628,31.000000
1195,-3836.002334,18.470698,31.474500
1196,-3910.452316,28.983989,34.784600
1197,-3902.269692,20.589017,30.004900
1198,-3622.089529,26.838964,29.232000
1199,-4011.024560,26.069976,32.335100
1200,-3683.257043,7.858163,30.866900
1201,-3781.722641,19.374913,29.700000
1202,-4001.755094,13.627823,28.741100
1203,-3843.279434,42.746860,36.600950
1204,-3913.014634,21.801428,33.785000
1205,-3933.476242,26.315042,32.203100
1206,-3366.099691,15.810291,40.515500
1207,-3829.022294,26.248115,36.543116
1208,-3982.378485,22.130205,27.200000
1209,-3648.079180,16.079502,31.480500
1210,-4076.342934,24.375942,36.869100
1211,-3856.560119,24.573059,32.284500
1212,-3727.540023,20.420335,32.926000
1213,-4158.160131,26.482847,28.082539
1214,-3760.748798,26.389202,34.583000
1215,-3988.328501,17.570533,27.200000
1216,-3914.341827,20.369640,29.708200
1217,-3917.246338,23.460500,32.068600
1218,-3963.067996,22.157269,31.926900
1219,-3784.686493,21.415757,29.074100
1220,-3690.396275,27.488900,30.701800
1221,-3139.617833,12.444694,43.296800
1222,-3677.277058,24.106778,31.000000
1223,-3928.566807,24.395965,33.542800
1224,-3595.161114,21.469754,32.346100
1225,-4003.145870,24.162572,37.433450
1226,-4318.107249,22.021319,28.406058
1227,-3745.083795,13.351289,30.312600
1228,-3468.249553,29.211382,28.555658
1229,-3598.832119,21.110768,30.700000
1230,-3595.346106,17.234081,33.067000
1231,-4125.875342,20.276449,31.837500
1232,-4086.820239,20.275573,28.582000
1233,-4042.234248,37.565585,36.687200
1234,-3669.816468,10.261457,30.036000
1235,-3686.219533,25.474743,32.732900
1236,-3744.542417,23.144290,33.000000
1237,-4060.960419,28.419137,31.029700
1238,-4121.288456,24.975853,29.849200
1239,-4102.836642,23.337606,27.932000
1240,-3557.588031,24.505309,29.513500
1241,-3636.279950,23.576494,34.737658
1242,-3781.128560,4.101499,28.745400
1243,-3651.400828,20.922134,27.200000
1244,-3839.708218,26.248088,32.350600
1245,-4050.979020,19.041009,28.890000
1246,-3797.849121,22.464837,31.076600
1247,-3947.116488,22.186246,29.705600
1248,-3802.972708,38.345201,37.695763
1249,-3604.496837,4.770634,29.598400
1250,-3788.452829,21.322245,27.200000
1251,-3630.974365,16.276949,28.303700
1252,-3976.804981,24.628090,37.830200
1253,-4221.557931,34.457718,32.279800
1254,-3755.206920,25.117112,29.933600
1255,-3657.470847,11.520174,31.031200
1256,-3770.366082,23.222688,27.696000
1257,-3651.141587,23.275288,26.763158
1258,-4076.743578,26.637011,28.219700
1259,-3701.883338,28.322514,30.506516
1260,-4006.995688,21.468572,28.292400
1261,-3724.962517,21.462746,29.893800
1262,-3677.410609,10.398681,31.443000
1263,-3628.921366,34.307888,36.249000
1264,-3690.512394,18.494256,30.400000
1265,-4032.828767,27.331423,31.742058
1266,-3914.985047,23.001961,34.437300
1267,-3993.455529,24.883160,40.625200
1268,-3992.213582,24.151171,27.986600
1269,-3610.500970,14.918925,38.291700
1270,-3943.232736,12.068569,30.397900
1271,-3506.561333,21.752545,34.000000
1272,-3865.205565,12.421010,28.267300
1273,-3921.426934,23.337505,29.620558
1274,-3961.030582,28.974382,29.931358
1275,-3297.827357,18.370140,35.755300
1276,-3896.396716,10.467704,28.742700
1277,-3112.706690,9.875284,28.075800
1278,-3544.991230,32.249946,34.762750
1279,-3730.221213,19.027723,29.696600
1280,-3796.271441,25.277560,28.719700
1281,-3984.487824,20.333620,31.520000
1282,-3871.607974,26.740788,31.333800
1283,-3589.057422,23.244371,29.166900
1284,-3544.490955,12.208397,39.686100
1285,-3665.938022,21.408787,27.200000
1286,-4097.347185,25.589276,28.957700
1287,-3875.755742,21.486525,30.210500
1288,-3647.469877,25.473108,34.614000
1289,-3737.663383,27.281343,31.496200
1290,-3975.492678,16.392734,31.131195
1291,-3716.048403,5.679461,33.227400
1292,-3368.709973,19.270648,27.500000
1293,-3891.080777,41.049444,34.577700
1294,-3801.576438,19.884187,29.079100
1295,-4038.238352,28.359023,29.781000
1296,-3668.944789,26.516301,30.762800
1297,-4362.217330,24.777768,36.214000
1298,-3467.630022,22.979874,27.444500
1299,-3524.692332,22.228739,29.000000
1300,-4051.872741,18.733282,27.975900
1301,-3911.569027,26.638102,29.417750
1302,-3876.680318,20.437653,30.201000
1303,-3727.112518,24.447945,29.364800
1304,-3939.857845,29.100170,32.960850
1305,-3596.890172,7.361182,30.534000
1306,-3568.019938,20.310784,32.499200
1307,-3870.789545,15.311889,28.900000
1308,-4024.468222,42.636943,37.100950
1309,-3605.839594,23.217650,38.785000
1310,-3910.137283,25.991582,28.564600
1311,-3588.351634,14.020527,34.933600
1312,-3972.313176,25.255578,34.043116
1313,-3621.823246,22.118548,28.500000
1314,-3862.414231,13.619058,29.980500
1315,-3609.200551,22.592196,36.869100
1316,-4030.193580,26.732954,28.974000
1317,-3483.857005,17.602189,28.326000
1318,-4143.986226,26.112844,31.407111
1319,-3631.157580,26.957674,32.284900
1320,-3615.097099,19.106572,28.200000
1321,-3539.896974,21.738122,30.208200
1322,-3676.206788,21.927152,29.360900
1323,-4149.882193,19.838464,29.453000
1324,-3611.657739,19.589280,34.929358
1325,-3991.608643,28.179801,30.262600
1326,-3454.040242,9.376788,42.596800
1327,-3598.775262,21.040102,30.363158
1328,-3801.979885,21.686489,27.291300
1329,-3860.240615,21.086453,29.916400
1330,-3849.383214,20.871466,29.830000
1331,-3722.660907,24.757311,36.254100
1332,-3261.930619,10.229254,36.055600
1333,-3214.749678,28.625913,29.293400
1334,-3516.190820,20.724294,28.226316
1335,-3624.366581,14.760784,30.067000
1336,-3655.799902,21.030156,30.837500
1337,-3999.487406,21.040317,28.082000
1338,-4015.090144,40.786542,35.187200
1339,-3384.025163,8.705779,29.469758
1340,-3329.488985,27.750650,29.732900
1341,-3343.907828,22.275213,32.200000
1342,-3549.945608,26.384322,33.529700
1343,-3715.321976,24.553128,27.849200
1344,-3815.139273,23.637106,29.432000
1345,-3701.050782,23.256128,27.845700
1346,-3551.097971,23.945373,29.478000
1347,-3556.094386,4.857253,31.536400
1348,-3431.859719,24.252396,31.700000
1349,-4000.307877,25.526327,33.929200
1350,-3759.544910,19.215409,27.926758
1351,-3564.860761,22.310871,29.210000
1352,-3841.902464,22.066601,29.705600
1353,-3834.640448,37.110555,33.106100
1354,-3497.995851,4.265889,30.098400
1355,-3243.554610,22.782041,29.700000
1356,-3469.832096,14.631704,28.303700
1357,-3203.233272,24.176370,30.830200
1358,-3701.415444,35.413891,31.947200
1359,-3477.824139,26.823819,29.433600
1360,-3479.159377,11.307316,31.059500
1361,-3612.899625,25.690857,29.196000
1362,-3430.212766,22.092349,33.000000
1363,-3775.480055,25.580579,28.219700
1364,-3959.675753,24.952268,31.071400
1365,-3539.517899,21.188296,27.485000
1366,-3574.358055,20.739287,30.194300
1367,-3475.468727,9.730643,30.363658
1368,-3523.716118,32.115237,43.749000
1369,-3612.396702,17.307090,29.200000
1370,-3497.180197,31.695664,28.707700
1371,-3793.749567,21.990491,36.985000
1372,-3514.529360,25.855822,32.025200
1373,-3537.655635,24.480731,32.457200
1374,-3142.450482,16.053752,31.146158
1375,-3691.457028,11.224686,38.312400
1376,-3190.226202,20.770190,32.200000
1377,-3398.491019,12.598023,30.767300
1378,-3572.853504,24.064047,34.195700
1379,-3670.271541,27.849054,27.820200
1380,-3696.556234,17.547408,29.755300
1381,-3154.758941,11.613766,31.242700
1382,-3517.300699,7.398528,30.575800
1383,-3445.403849,32.306865,39.309300
1384,-3562.967334,20.132299,30.148400
1385,-3848.860150,23.337909,28.408300
1386,-3582.661512,19.764367,28.520000
1387,-3295.817303,25.957921,37.497100
1388,-3321.756911,20.933655,29.055058
1389,-3590.786064,10.484870,34.250700
1390,-3070.807585,19.637652,27.700000
1391,-3617.723690,23.532142,27.957700
1392,-3762.006150,17.840794,29.710500
1393,-3854.021497,25.641688,30.114000
1394,-3885.934308,23.212931,28.996200
1395,-3400.657915,16.014509,36.265507
1396,-3206.593540,4.916882,30.347800
1397,-3421.254226,18.497349,32.300000
1398,-4112.294289,36.203085,31.577700
1399,-3241.704225,19.471134,33.582700
1400,-3622.335990,26.412822,28.781000
1401,-3631.042011,26.920256,32.212700
1402,-3663.461689,29.072686,41.214000
1403,-3308.316690,20.645103,32.444500
1404,-3530.784943,22.659888,27.700000
1405,-3595.352928,16.508472,30.670200
1406,-3438.116649,26.963267,30.269000
1407,-3692.362830,20.022693,33.501000
1408,-3936.533669,23.890152,32.444500
1409,-3370.338773,29.414606,30.460850
1410,-3304.009856,7.553508,28.366900
1411,-3439.496188,19.739248,30.700000
1412,-3690.363574,16.384426,34.441100
1413,-3624.617670,43.432487,36.100950
1414,-3916.064210,19.194134,37.285000
1415,-3535.378510,25.978462,30.702200
1416,-3155.685328,16.715075,35.296758
1417,-3139.522800,27.908413,32.861800
1418,-2824.620851,23.391093,29.700000
1419,-3381.026253,15.661117,30.363000
1420,-3592.769674,25.313225,39.369100
1421,-3436.778209,23.248132,30.774000
1422,-3599.313717,16.585694,33.936000
1423,-3479.458784,27.143003,33.779400
1424,-3533.695290,25.776403,34.784900
1425,-3081.104689,17.020867,32.200000
1426,-3490.206771,20.062449,35.208200
1427,-3746.170257,22.817135,39.460900
1428,-3832.819680,22.345294,34.953000
1429,-3688.897155,19.481878,32.431900
1430,-3613.174715,26.869756,30.821700
1431,-3200.530811,9.027039,33.394400
1432,-3121.302735,21.246886,28.500000
1433,-3681.352962,23.372246,29.291300
1434,-3608.554635,20.221121,30.365000
1435,-3691.078374,21.382260,32.830000
1436,-3497.063732,23.237425,29.771500
1437,-3565.320305,9.509905,26.955600
1438,-3484.126654,29.008251,33.555658
1439,-3378.629535,20.270714,34.700000
1440,-3596.872259,14.914833,31.567000
1441,-3603.024642,18.813180,33.146200
1442,-3454.033679,21.741075,30.582000
1443,-3898.362006,39.566813,37.687200
1444,-3368.533789,8.431173,32.409300
1445,-3291.218236,25.085780,35.542000
1446,-3181.692497,22.391967,32.200000
